salary_id,employee_id,salary_date,base_salary,bonus,increment_percentage,total_salary
SAL01916,EMP0946,2026-10-11 00:00:00,4684.82,347,9,5031.82
SAL01917,EMP0947,2023-01-01,19645.0,80,0,19725.0
SAL01918,EMP0947,2025-01-01 00:00:00,20823.7,1229,6,22052.7
SAL01919,EMP0948,2014-12-11,3686.0,340,0,4026.0
SAL01920,EMP0948,2016-12-11 00:00:00,4017.74,5,9,4022.74
SAL01921,EMP0948,2017-12-11 00:00:00,4258.8,162,6,4420.8
SAL01922,EMP0949,2015-03-17,15643.0,977,0,16620.0
SAL01923,EMP0949,2017-03-17 00:00:00,17050.87,2302,9,19352.87
SAL01924,EMP0950,2024-11-18,6042.0,608,0,6650.0
SAL01925,EMP0950,2025-11-18 00:00:00,6464.94,406,7,6870.94
SAL01926,EMP0950,2027-11-18 00:00:00,6658.89,624,3,7282.89
SAL01927,EMP0951,2014-11-11,5894.0,868,0,6762.0
SAL01928,EMP0951,2016-11-11 00:00:00,6129.76,145,4,6274.76
SAL01929,EMP0951,2017-11-11 00:00:00,6497.55,644,6,7141.55
SAL01930,EMP0952,2024-01-01,28642.0,3908,0,32550.0
SAL01931,EMP0952,2026-01-01 00:00:00,29787.68,750,4,30537.68
SAL01932,EMP0952,2027-01-01 00:00:00,32766.45,1522,10,34288.45
SAL01933,EMP0953,2022-01-28,6519.0,464,0,6983.0
SAL01934,EMP0953,2023-01-28 00:00:00,6975.33,222,7,7197.33
SAL01935,EMP0954,2025-07-31,15100.0,265,0,15365.0
SAL01936,EMP0954,2026-07-31 00:00:00,15553.0,408,3,15961.0
SAL01937,EMP0955,2011-10-04,7334.0,468,0,7802.0
SAL01938,EMP0955,2013-10-04 00:00:00,7847.38,1085,7,8932.38
SAL01939,EMP0955,2015-10-04 00:00:00,8396.7,418,7,8814.7
SAL01940,EMP0956,2025-12-01,9541.0,177,0,9718.0
SAL01941,EMP0956,2027-12-01 00:00:00,10208.87,1131,7,11339.87
SAL01942,EMP0956,2029-12-01 00:00:00,11229.76,297,10,11526.76
SAL01943,EMP0957,2021-03-15,19248.0,1590,0,20838.0
SAL01944,EMP0958,2022-04-01,14349.0,1372,0,15721.0
SAL01945,EMP0958,2024-04-01 00:00:00,15783.9,1326,10,17109.9
SAL01946,EMP0958,2025-04-01 00:00:00,16888.77,476,7,17364.77
SAL01947,EMP0959,2017-04-03,30665.0,3640,0,34305.0
SAL01948,EMP0959,2019-04-03 00:00:00,32198.25,236,5,32434.25
SAL01949,EMP0960,2014-04-14,14970.0,1187,0,16157.0
SAL01950,EMP0961,2025-06-12,9624.0,775,0,10399.0
SAL01951,EMP0961,2026-06-12 00:00:00,10297.68,1103,7,11400.68
SAL01952,EMP0962,2019-10-22,7630.0,748,0,8378.0
SAL01953,EMP0962,2020-10-22 00:00:00,8316.7,570,9,8886.7
SAL01954,EMP0963,2020-01-20,4869.0,98,0,4967.0
SAL01955,EMP0963,2021-01-20 00:00:00,5258.52,284,8,5542.52
SAL01956,EMP0963,2022-01-20 00:00:00,5574.03,312,6,5886.03
SAL01957,EMP0964,2024-10-17,32812.0,4799,0,37611.0
SAL01958,EMP0965,2011-08-17,29656.0,1057,0,30713.0
SAL01959,EMP0966,2017-05-02,13775.0,1628,0,15403.0
SAL01960,EMP0967,2017-04-26,23119.0,1309,0,24428.0
SAL01961,EMP0967,2018-04-26 00:00:00,24043.76,2678,4,26721.76
SAL01962,EMP0968,2013-12-09,16408.0,2170,0,18578.0
SAL01963,EMP0969,2018-01-07,10691.0,373,0,11064.0
SAL01964,EMP0969,2020-01-07 00:00:00,11225.55,1128,5,12353.55
SAL01965,EMP0970,2012-04-16,7438.0,23,0,7461.0
SAL01966,EMP0970,2014-04-16 00:00:00,7735.52,1084,4,8819.52
SAL01967,EMP0971,2025-08-24,8467.0,753,0,9220.0
SAL01968,EMP0971,2026-08-24 00:00:00,8805.68,360,4,9165.68
SAL01969,EMP0971,2027-08-24 00:00:00,9598.19,1041,9,10639.19
SAL01970,EMP0972,2018-05-30,10198.0,1229,0,11427.0
SAL01971,EMP0972,2019-05-30 00:00:00,11115.82,1607,9,12722.82
SAL01972,EMP0973,2014-10-06,13325.0,1382,0,14707.0
SAL01973,EMP0973,2015-10-06 00:00:00,14391.0,1172,8,15563.0
SAL01974,EMP0973,2016-10-06 00:00:00,15110.55,2102,5,17212.55
SAL01975,EMP0974,2015-05-04,12121.0,1202,0,13323.0
SAL01976,EMP0974,2016-05-04 00:00:00,12969.47,875,7,13844.47
SAL01977,EMP0974,2017-05-04 00:00:00,13747.64,1670,6,15417.64
SAL01978,EMP0975,2017-05-07,10207.0,514,0,10721.0
SAL01979,EMP0975,2019-05-07 00:00:00,11125.63,828,9,11953.63
SAL01980,EMP0976,2013-10-05,9040.0,215,0,9255.0
SAL01981,EMP0976,2014-10-05 00:00:00,9763.2,665,8,10428.2
SAL01982,EMP0976,2016-10-05 00:00:00,10348.99,39,6,10387.99
SAL01983,EMP0977,2013-02-03,21899.0,1828,0,23727.0
SAL01984,EMP0977,2014-02-03 00:00:00,23212.94,554,6,23766.94
SAL01985,EMP0977,2015-02-03 00:00:00,24141.46,2054,4,26195.46
SAL01986,EMP0978,2026-06-07,29238.0,662,0,29900.0
SAL01987,EMP0979,2025-02-19,30948.0,276,0,31224.0
SAL01988,EMP0979,2027-02-19 00:00:00,32495.4,2338,5,34833.4
SAL01989,EMP0980,2011-10-18,5850.0,545,0,6395.0
SAL01990,EMP0981,2021-09-20,6541.0,739,0,7280.0
SAL01991,EMP0981,2022-09-20 00:00:00,6933.46,979,6,7912.46
SAL01992,EMP0981,2023-09-20 00:00:00,7280.13,97,5,7377.13
SAL01993,EMP0982,2025-09-04,9097.0,718,0,9815.0
SAL01994,EMP0982,2026-09-04 00:00:00,9551.85,666,5,10217.85
SAL01995,EMP0983,2025-03-09,4358.0,566,0,4924.0
SAL01996,EMP0984,2020-11-15,34362.0,1381,0,35743.0
SAL01997,EMP0984,2022-11-15 00:00:00,37798.2,4311,10,42109.2
SAL01998,EMP0984,2023-11-15 00:00:00,39688.11,1205,5,40893.11
SAL01999,EMP0985,2024-12-04,9512.0,451,0,9963.0
SAL02000,EMP0985,2025-12-04 00:00:00,10082.72,856,6,10938.72
SAL02001,EMP0985,2026-12-04 00:00:00,10990.16,25,9,11015.16
SAL02002,EMP0986,2022-06-26,16840.0,2435,0,19275.0
SAL02003,EMP0986,2024-06-26 00:00:00,17345.2,1950,3,19295.2
SAL02004,EMP0987,2025-09-18,26536.0,3161,0,29697.0
SAL02005,EMP0987,2026-09-18 00:00:00,27332.08,1645,3,28977.08
SAL02006,EMP0988,2024-09-07,3836.0,223,0,4059.0
SAL02007,EMP0988,2025-09-07 00:00:00,4066.16,419,6,4485.16
SAL02008,EMP0989,2023-09-04,4396.0,531,0,4927.0
SAL02009,EMP0989,2025-09-04 00:00:00,4571.84,416,4,4987.84
SAL02010,EMP0989,2027-09-04 00:00:00,4709.0,75,3,4784.0
SAL02011,EMP0990,2012-10-16,34156.0,2129,0,36285.0
SAL02012,EMP0990,2013-10-16 00:00:00,36205.36,4479,6,40684.36
SAL02013,EMP0990,2014-10-16 00:00:00,38377.68,999,6,39376.68
SAL02014,EMP0991,2017-10-11,18578.0,2480,0,21058.0
SAL02015,EMP0992,2012-11-19,4546.0,342,0,4888.0
SAL02016,EMP0993,2026-04-03,11413.0,1293,0,12706.0
SAL02017,EMP0993,2028-04-03 00:00:00,11869.52,1327,4,13196.52
SAL02018,EMP0994,2024-03-04,3539.0,388,0,3927.0
SAL02019,EMP0995,2016-01-17,5483.0,644,0,6127.0
SAL02020,EMP0995,2018-01-17 00:00:00,5811.98,506,6,6317.98
SAL02021,EMP0995,2020-01-17 00:00:00,6393.18,329,10,6722.18
SAL02022,EMP0996,2018-12-18,28403.0,1898,0,30301.0
SAL02023,EMP0996,2019-12-18 00:00:00,29539.12,1690,4,31229.12
SAL02024,EMP0996,2020-12-18 00:00:00,32493.03,1658,10,34151.03
SAL02025,EMP0997,2020-07-26,6018.0,445,0,6463.0
SAL02026,EMP0997,2021-07-26 00:00:00,6258.72,177,4,6435.72
SAL02027,EMP0997,2022-07-26 00:00:00,6696.83,912,7,7608.83
SAL02028,EMP0998,2015-04-07,4341.0,640,0,4981.0
SAL02029,EMP0998,2017-04-07 00:00:00,4775.1,209,10,4984.1
SAL02030,EMP0999,2016-10-01,6333.0,535,0,6868.0
SAL02031,EMP0999,2017-10-01 00:00:00,6966.3,861,10,7827.3
SAL02032,EMP1000,2024-03-27,5165.0,597,0,5762.0
SAL02033,EMP1000,2026-03-27 00:00:00,5526.55,394,7,5920.55
